Month,Day,강수,강수형태,기온,풍속,풍향
11,11,0.0,0.0,8.533333333333333,0.4249999999999998,166.5
11,12,0.0,0.0,7.6916666666666655,0.07083333333333335,48.791666666666664
11,13,0.4791666666666667,0.08333333333333333,2.1958333333333333,1.0291666666666666,246.33333333333334
11,14,0.5,0.125,-0.2000000000000001,0.4375,107.33333333333333
11,15,0.5416666666666666,0.4583333333333333,5.7375,0.3666666666666667,186.79166666666666
11,16,0.0,0.0,6.1625000000000005,0.2833333333333333,150.95833333333334
11,17,1.4583333333333333,0.6666666666666666,8.862499999999999,0.8458333333333332,208.45833333333334
11,18,0.0,0.0,1.3333333333333337,0.8999999999999999,230.33333333333334
11,19,0.0,0.0,0.16666666666666635,0.6749999999999998,247.83333333333334
11,2,0.0,0.0,11.683333375000002,0.06666666666666667,62.208333333333336
11,20,0.0,0.0,-0.7958333333333334,0.25416666666666665,115.04166666666667
11,21,0.0,0.0,4.625,0.25,69.875
11,22,0.0,0.0,7.595833333333332,0.42083333333333334,65.20833333333333
11,23,0.0,0.0,9.658333291666668,0.075,65.16666666666667
11,24,0.14583333333333334,0.16666666666666666,6.254166624999997,1.379166666666667,242.54166666666666
11,25,0.0,0.0,0.9541666666666666,0.8624999999999999,222.5
11,26,0.0,0.0,4.929166666666667,0.4791666666666667,172.16666666666666
11,27,0.0,0.0,2.1374999999999997,1.2708333333333333,304.125
11,28,0.0,0.0,1.0625000000000004,0.3083333333333333,146.125
11,29,0.0,0.0,-0.458333333333333,0.325,88.0
11,3,0.0,0.0,12.954166708333332,0.3708333333333333,90.125
11,30,0.0,0.041666666666666664,4.891666666666667,0.1416666666666667,59.458333333333336
11,4,0.0,0.0,10.512500000000001,0.1791666666666666,91.83333333333333
11,5,0.0,0.0,8.970833333333333,0.13749999999999998,104.95833333333333
11,6,0.0,0.0,9.275,0.18750000000000003,122.95833333333333
11,7,0.0,0.0,5.720833333333331,0.4083333333333332,177.58333333333334
11,8,0.0,0.0,4.679166666666666,0.22499999999999998,111.0
11,9,0.0,0.0,7.870833333333333,0.1791666666666666,118.25
12,1,0.14583333333333334,0.20833333333333334,2.875,0.6124999999999999,237.625
12,10,0.0,0.0,7.158333333333334,0.25416666666666665,111.0
12,11,0.0,0.0,2.200000000000001,1.4249999999999998,273.1666666666667
12,12,0.0,0.0,-2.0625,0.24583333333333326,108.83333333333333
12,13,0.020833333333333332,0.20833333333333334,3.220833333333333,1.0958333333333334,177.33333333333334
12,14,0.0,0.0,0.44583333333333347,0.4458333333333333,178.20833333333334
12,15,0.0,0.0,3.0916666666666663,0.08750000000000001,40.625
12,16,0.3125,0.25,9.562499999999998,0.4291666666666667,90.04166666666667
12,17,0.0,0.041666666666666664,4.0125,0.8875000000000002,273.625
12,18,0.0,0.0,-0.7125000000000002,0.7125,258.6666666666667
12,19,0.0,0.0,-1.1166666666666665,0.6208333333333333,189.16666666666666
12,2,0.0,0.0,-2.0625000000000004,0.7291666666666666,149.79166666666666
12,20,0.0,0.0,-3.4249999999999994,0.35000000000000003,122.33333333333333
12,21,0.020833333333333332,0.375,-1.1708333333333334,0.3166666666666667,59.791666666666664
