,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,경도,위도,도로명주소
259630,스킨앤스킨,생활서비스,이/미용/건강,비만/피부관리,126.778826453255,37.4977576204828,경기도 부천시 신흥로 150-1
259699,모아닭집,소매,음/식료품소매,육류소매,126.771154552039,37.515275246949,경기도 부천시 평천로 723
259703,세븐일레븐,소매,종합소매점,편의점,126.805503338385,37.5226647200105,경기도 부천시 소사로748번길 12
259722,미락수산,음식,일식/수산물,음식점-초밥전문,126.808063737474,37.4768998449134,경기도 부천시 범안로 55
259778,선운산풍천장어,음식,한식,한식/백반/한정식,126.775719450934,37.4996536748069,경기도 부천시 조마루로291번길 46
259790,파머스식자재마트,소매,음/식료품소매,식자재판매,126.78730283288,37.4855007345504,경기도 부천시 부일로 515
259839,위드미춘의테크노타워점,소매,종합소매점,편의점,126.788830313036,37.5008430467369,경기도 부천시 조마루로385번길 77
259847,상하이짬뽕,음식,중식,중국음식/중국집,126.781252509351,37.483474210297,경기도 부천시 경인로 231
259848,해다미어린이집,학문/교육,유아교육,어린이집,126.782280464543,37.5037311014398,경기도 부천시 계남로301번길 18-6
259888,동원인테리어,소매,가정/주방/인테리어,인테리어/욕실용품/커튼,126.794214920612,37.4726235445663,경기도 부천시 소사로159번길 24
259890,그린하우스종합관리,생활서비스,세탁/가사서비스,청소/소독,126.76798550248,37.4871660067653,경기도 부천시 부일로342번길 19
259916,송도장어구이,음식,일식/수산물,민물장어전문,126.750678896501,37.5072304687718,경기도 부천시 길주로77번길 55-25
259922,072마트,소매,종합소매점,수퍼마켓,126.775405250302,37.4821883336837,경기도 부천시 심곡로22번길 8
259927,우촌고기백화점,소매,음/식료품소매,정육점,126.791717912017,37.4964034779807,경기도 부천시 원미로 153
259937,고강홈인테리어,소매,가정/주방/인테리어,인테리어/욕실용품/커튼,126.822476322552,37.5296199670576,경기도 부천시 고강로154번길 46
259966,은미세탁소,생활서비스,세탁/가사서비스,세탁소/빨래방,126.78939515381,37.4889731697221,경기도 부천시 원미로65번길 13
259989,노마즈헤어,생활서비스,이/미용/건강,여성미용실,126.783338611408,37.4887037104192,경기도 부천시 부천로 47
260009,안동청과,소매,음/식료품소매,청과물소매,126.765055380702,37.479701861535,경기도 부천시 성주로 80
260038,할매순대국감자탕,음식,별식/퓨전요리,순대전문점,126.819659674692,37.4692402617892,경기도 부천시 양지로166번길 12
260039,코리아정육,소매,음/식료품소매,육류소매,126.818958570977,37.4699721114318,경기도 부천시 양지로152번길 11
260081,헤어스토리,생활서비스,이/미용/건강,여성미용실,126.768966535793,37.5052419852518,경기도 부천시 중동로279번길 22
260082,현대방앗간,생활서비스,세탁/가사서비스,방앗간/정미소,126.756810634357,37.4975910413287,경기도 부천시 조마루로 134
260107,미쎄스터,소매,운동/경기용품소매,운동/경기용품,126.783467774872,37.4863172911058,경기도 부천시 부천로 24
260146,알파플러스어학원,학문/교육,학원-어학,학원-외국어/어학,126.804533553402,37.5189246244881,경기도 부천시 소사로 705
260158,공씨네주먹밥,음식,분식,라면김밥분식,126.762071535382,37.5043049309835,경기도 부천시 길주로 180
260165,CU,소매,종합소매점,편의점,126.77213602737,37.4836681439248,경기도 부천시 경인로 150
260211,진성공인중개사,부동산,부동산중개,부동산중개,126.814766473693,37.5249385523578,경기도 부천시 원종로131번길 19
260330,민성기업,소매,가정/주방/인테리어,유리/페인트/철물건축자재,126.807426222172,37.4821554898645,경기도 부천시 경인로 466
260402,세븐일레븐,소매,종합소매점,편의점,126.806174661969,37.4876211721116,경기도 부천시 지봉로63번길 20
260430,H&M어학원,학문/교육,학원-어학,학원-외국어/어학,126.801110076201,37.4748111571085,경기도 부천시 소사로170번길 81
260476,네네치킨,음식,닭/오리요리,후라이드/양념치킨,126.815853582514,37.5241565470656,경기도 부천시 역곡로 444
260485,요거프레소,음식,커피점/카페,커피전문점/카페/다방,126.753027597277,37.507462525641,경기도 부천시 상동로 113
260513,맛들의축제,음식,한식,한정식전문,126.806081651388,37.5254187219877,경기도 부천시 소사로776번길 23
260516,화장품하우스,소매,화장품소매,화장품판매점,126.817139479612,37.5186641069803,경기도 부천시 삼작로 501
260532,비타민스포츠마사지,관광/여가/오락,요가/단전/마사지,스포츠마사지,126.7518683784,37.5071168998104,경기도 부천시 길주로77번길 55-13
260556,시장방앗간,생활서비스,세탁/가사서비스,방앗간/정미소,126.786552773583,37.5269586664087,경기도 부천시 오정로232번길 50
260558,종이달어린이집,학문/교육,유아교육,어린이집,126.806258205373,37.4887663363855,경기도 부천시 지봉로77번길 35
260621,서호공인중개사사무소,부동산,부동산중개,부동산중개,126.804491304695,37.5279525583286,경기도 부천시 소사로 805
260627,식도락포차,음식,유흥주점,소주방/포장마차,126.785359684227,37.5014561550941,경기도 부천시 부천로197번길 25
260629,소문난곱창,음식,한식,곱창/양구이전문,126.774008714689,37.4894632386827,경기도 부천시 신흥로59번길 61
260633,준샵,소매,기타판매업,통신판매,126.753706698944,37.48634045691,경기도 부천시 송내대로 32
260638,반석부동산,부동산,부동산중개,부동산중개,126.795747710549,37.4806674454544,경기도 부천시 소사로 250
260654,S90커피,음식,한식,한식/백반/한정식,126.752213478366,37.5067691435947,경기도 부천시 길주로77번길 37
260682,감탄떡볶이,음식,분식,떡볶이전문,126.753027597277,37.507462525641,경기도 부천시 상동로 113
260698,롯데하이마트,소매,가전제품소매,일반가전제품,126.75412001693,37.5063838048755,경기도 부천시 길주로 105
260716,본죽,음식,별식/퓨전요리,죽전문점,126.795797735285,37.4775503574707,경기도 부천시 소사로 220
260721,테루,음식,양식,돈가스전문점,126.75669087581,37.5041312820545,경기도 부천시 송내대로 239
260760,사과나무어린이집,학문/교육,유아교육,어린이집,126.78129756164,37.4946205043139,경기도 부천시 옥산로 16
260767,황빛채,음식,한식,한식/백반/한정식,126.785808314503,37.4919097816779,경기도 부천시 부천로90번길 24
260777,리얼후라이,음식,닭/오리요리,후라이드/양념치킨,126.761784035792,37.4881553819009,경기도 부천시 부일로 286
260790,영아트문구,소매,사무/문구/컴퓨터,사무/문구용품,126.750187741274,37.5109104912356,경기도 부천시 계남로 19
260863,쥬씨,음식,커피점/카페,커피전문점/카페/다방,126.815807074307,37.5278142814855,경기도 부천시 역곡로 483
260921,제이드공방,소매,예술품/골동품/수석/분재,예술품/골동품소매,126.754493958441,37.5015762347365,경기도 부천시 조마루로97번길 25-6
260965,예뜰공방,소매,가정/주방/인테리어,주방용품,126.809567347043,37.4712023995777,경기도 부천시 범안로 117
260969,8학군디딤돌수학보습학원,학문/교육,학원-보습교습입시,학원-입시,126.752241694791,37.5037149425848,경기도 부천시 상동로 69
261003,동대문엽기떡볶이,음식,분식,떡볶이전문,126.769556856332,37.5044191851474,경기도 부천시 길주로 243
261031,스타벅스중동이마트,음식,커피점/카페,커피전문점/카페/다방,126.763930504863,37.5040540893012,경기도 부천시 석천로 188
261042,옴시롱감시롱,음식,한식,한식/백반/한정식,126.784460328359,37.4850750651841,경기도 부천시 부일로 490
261044,호텔코보스내카페아미,숙박,호텔/콘도,호텔/콘도,126.763331154544,37.5026782448947,경기도 부천시 석천로170번길 11
261068,시골보리밥,음식,한식,한식/백반/한정식,126.784552535926,37.5058989666164,경기도 부천시 부천로245번길 32
261076,유정코스메틱,소매,화장품소매,화장품판매점,126.757869586586,37.514902006107,경기도 부천시 평천로 616
261082,라이온pc방,관광/여가/오락,PC/오락/당구/볼링등,인터넷PC방,126.80746833838,37.4773713885582,경기도 부천시 범안로 50
261092,아모레퍼시픽원미영업소,소매,화장품소매,화장품판매점,126.783475258916,37.4844612301927,경기도 부천시 부천로 4
261098,감초고을흑염소,소매,건강/미용식품,건강원,126.764074234098,37.4946487973254,경기도 부천시 중동로161번길 56
261104,스킨푸드,소매,화장품소매,화장품판매점,126.75412001693,37.5063838048755,경기도 부천시 길주로 105
261151,본죽,음식,별식/퓨전요리,죽전문점,126.822317011287,37.467753024189,경기도 부천시 옥길로 121
261156,이삭토스트,음식,패스트푸드,토스트전문,126.804498440209,37.5239610512196,경기도 부천시 소사로 759
261158,풍림팬시문구,소매,사무/문구/컴퓨터,사무/문구용품,126.747546488219,37.497718436451,경기도 부천시 부흥로 49
261163,춘천애닭갈비,음식,닭/오리요리,닭갈비전문,126.809483752542,37.485023528948,경기도 부천시 부일로 716
261178,올스본&쉔픽스,소매,의약/의료품소매,건강보조기구판매,126.767222362146,37.5047011947574,경기도 부천시 길주로 221
261179,세븐일레븐부천소사괴안점,소매,종합소매점,편의점,126.805065404177,37.4813026782959,경기도 부천시 경인옛로 123-1
261204,본죽,음식,별식/퓨전요리,죽전문점,126.80627691718,37.5117429853952,경기도 부천시 여월로 72
261215,잡화점마랑,소매,종합소매점,잡화점,126.755297332158,37.5090452517446,경기도 부천시 계남로 60
261216,제이엔잡화,소매,종합소매점,잡화점,126.797757927534,37.4723442845704,경기도 부천시 소사로160번길 40
261228,공감헤어,생활서비스,이/미용/건강,여성미용실,126.754589590996,37.5019466665771,경기도 부천시 조마루로97번길 33-6
261256,사라여인숙,숙박,모텔/여관/여인숙,모텔/여관/여인숙,126.784157881813,37.4883877717004,경기도 부천시 부천로 48
261315,낚지기린경서사업소,소매,음/식료품소매,식료품점,126.816399112555,37.518269244112,경기도 부천시 삼작로496번길 8
261336,운동화부츠가방이불,생활서비스,세탁/가사서비스,세탁소/빨래방,126.766766833289,37.4842609646055,경기도 부천시 경인로 101
261338,학선명가,소매,음/식료품소매,식료품점,126.790000269586,37.5173439766074,경기도 부천시 삼작로256번길 61
261359,미니머리방,생활서비스,이/미용/건강,여성미용실,126.80497015728,37.5149554784145,경기도 부천시 성오로 4-1
261410,브이,소매,의복의류,일반의류,126.753711270677,37.5051180475553,경기도 부천시 상동로 90
261496,메릴랜드음악학원,학문/교육,학원-음악미술무용,피아노/바이올린/기타,126.80627691718,37.5117429853952,경기도 부천시 여월로 72
261555,투썸플레이스,음식,커피점/카페,커피전문점/카페/다방,126.75669087581,37.5041312820545,경기도 부천시 송내대로 239
261576,김민채스킨케어,생활서비스,이/미용/건강,비만/피부관리,126.773153185672,37.5009786010338,경기도 부천시 소향로 227
261625,영스클럽,생활서비스,이/미용/건강,남성미용실,126.791565071283,37.4855353993704,경기도 부천시 부흥로 475
261626,파스쿠찌,음식,커피점/카페,커피전문점/카페/다방,126.760815314315,37.5036700455958,경기도 부천시 석천로177번길 38
261630,일진코스메틱,소매,화장품소매,화장품판매점,126.77792327101,37.4823946148902,경기도 부천시 경인로206번길 24
261633,미인,생활서비스,이/미용/건강,비만/피부관리,126.752007313099,37.49129622764,경기도 부천시 상일로 86
261681,여주회집,음식,일식/수산물,음식점-일식,126.805503338385,37.5226647200105,경기도 부천시 소사로748번길 12
261706,다린참치,음식,유흥주점,호프/맥주,126.752345777878,37.5042566614664,경기도 부천시 상동로 79
261717,신지미술,학문/교육,학원-음악미술무용,서예/서화/미술,126.74943580425,37.5003874900664,경기도 부천시 조마루로 48
261761,성생활용품,소매,기타판매업,성인용품판매,126.794217730454,37.4837063634135,경기도 부천시 소사로 287
261768,태양종합건축,소매,가정/주방/인테리어,유리/페인트/철물건축자재,126.770619714578,37.4899506199559,경기도 부천시 심중로75번길 15
261783,프리미엄PC방,관광/여가/오락,PC/오락/당구/볼링등,인터넷PC방,126.756363392407,37.5061461474312,경기도 부천시 길주로 125
261815,인천꽃도매,소매,선물/팬시/기념품,꽃집/꽃배달,126.763325549501,37.5386563503097,경기도 부천시 벌말로 78
261817,연탄구이,음식,한식,한식/백반/한정식,126.821396034139,37.5256536470248,경기도 부천시 고리울로52번길 35
261868,나무챔버,생활서비스,기타서비스업,공연티켓예매,126.768624013782,37.4923536203951,경기도 부천시 장말로 239
261882,미니스톱,소매,종합소매점,편의점,126.765497960807,37.5228750229784,경기도 부천시 석천로 397
261886,쁘아종,소매,의복의류,일반의류,126.781677123223,37.4837849427933,경기도 부천시 자유로 49-1
